channel_name,subscriber_count,video_id,video_title,video_description,published_date,view_count,like_count,comment_text,comment_likes,comment_date
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,"그레이/차콜 덕후로서 이번 시즌 노클 심상치 않네요^^^ (내 지갑) <br>요즘 데릭님이 소개하는 foggy mood에 딱 맞는 브랜드 같습니다 <a href=""UCkszU2WH9gy1mb0dV-11UJg/dv90XtfhAurw8gTgzar4DA""></a> 이번 가을은 스트라이프로 가야겠습니다.",1,2024-09-26T13:30:47Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클이라는 브랜드를 처음들어봤는데 포인트랑 디자인 핏까지 트렌디하고 새로운 브랜드 하나 알게된 느낌이네요 !!,0,2024-09-26T16:16:17Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,데릭님이 보장한다고 할 정도로 셔츠가 예쁘다니까 더 궁금해지네요 앞으로 노클 애용할 것 같아요,0,2024-09-28T07:22:04Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 찾아보니 베이지 색상도 이쁘네요 셔츠도 그냥 셔츠가 아니라 뒤에도 포인트가 있는 게 신경써서 만든 제품같아요 좋은 브랜드 알고 갑니당,0,2024-09-29T03:37:09Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,"요즘 스트라이프 셔츠 많이 구매하는데 차콜 셔츠 원단감이랑 패턴 은은하게 너무 예쁘네요,, 노클도 감성진 의류들 많아서 좋아보입니다..!",0,2024-09-28T16:41:36Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,소개된 제품들 모두 과하지않은 디테일이 가미된 담백한 제품들 같네요<br>영상 잘봤습니다ㅎ,0,2024-09-27T06:51:57Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,그냥 제품만 봤을 땐 와~ 이쁜데 나한테 어울릴까? 했는데 데릭님 입은 것 보니 저에게도 잘 어울릴거 같네요!<br>예쁜 옷 뽑아내는 노클 좋고 코디 잘해주는 데릭님도 좋고~<br>덕분에 가을 패션이 즐거워지네요~,0,2024-09-29T00:09:47Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,평소 스쳐지나가는 브랜드였는데 꼼꼼히 살펴보니까 넘 예쁘네여 ㅎ,0,2024-09-28T12:43:53Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 구매해야겠다 데릭님이 입고계신셔츠도 좋고 아이보리 가디건 정말 이쁜듯??,0,2024-09-27T05:40:43Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,이번 기회로 노클이라는 좋은 브랜드를 알게 되었네요~ 특히 가디건이 너무 맘에 들어요,0,2024-09-29T00:18:27Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클이라는 브랜드 처음 들어보는데 견장 셔츠는 정말 뛰어난거같네요.. 디테일이 장난아닙니다 한번 도전해봐야겠어요!,0,2024-09-26T15:46:19Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,안그래도 요즘 스트라이프 셔츠 찾고있는데 형이 그렇게까지 말해버리면 참을수가 없잖아.. 돈없는데..,1,2024-09-26T13:31:12Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,와 진짜 셔츠맛집이네요!!! 확실히 다른 브랜드에서는 보지못한 노클만의 포인트가 있는 셔츠들이네요.. 감탄사만 나옵니다!! 데릭님께서 할인을 받아오셔서 좋은 가격으로 경험해볼 수 있어 너무 좋네요 ㅎㅎ 항상 응원합니다!! ☺️,0,2024-09-27T17:02:20Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클은 기본을 잘 지키면서 은은한 포인트들이 너무 매력적인 브랜드라고 생각합니다!!! 셔츠 너무 예뻐요 ㅎㅎ,0,2024-09-26T16:31:49Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,난 데릭형이 가을 컨텐츠 가져올 때마다 항상 설레^^<br>고마워요 형!!!<br>노클은 가격이 너무 합리적이고 데릭님의 코디까지 더해지니까 올 가을 코디로 딱이네요.<br>깔끔하고 캐주얼한 것이 데릭님 무드하고도 정말 잘 어울리는 것 같아요!<br>제품만 봐도 정말 이뻐보였는데 데릭님 착장 보니 더 이쁘네요.,0,2024-09-28T05:40:51Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클이라는 브랜드 처음 보는데 셔츠 어깨라인이 진짜 이쁘네요. 트렌디하다는게 이런거군요,0,2024-09-27T11:42:35Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,처음알게되었는데 어깨 딱맞는거 너무좋네요 약간 2000년대 초느낌도나면서 ㅋㅋㅋㅋ 베이지는 좀 그렇고 검정색이 딱 예쁜거같아요!,0,2024-09-27T11:08:12Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 이번에 웨스턴 느낌 묻은 옷들이 너무나도 취향입니다... 장바구니에 담아놓고 벼르고 있어요,0,2024-09-26T16:03:32Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,이 형은 진짜 말도 안되는 수준의 컨텐츠.. 대학 생활의 옷 고민 다 여기서 해결 중이네요~^^<br>데릭 형 영상이 좋은 이유가 일단 기본에 충실해서 범용성이 좋다는 점.<br>일반인 입장에서 옷을 깔끔하게 잘 입는다는 소리를 들을 수 있게 만들어줘서 굉장히 감사하네요~<br>참고 많이 하고 있어요!<br>옷때문인지 모르겠지만 여친도 생기구 자신감도 올라갔어요 ~!<br>이번 시즌 노클의 제품들 전반적으로 과하지 않으면서 센스있는 디테일들이 있어 많이 찾게 될 것 같아요!!,0,2024-09-28T01:40:38Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클이라는 브랜드를 데릭님 통해서 처음 알게 됐는데 말씀하신대로 셔츠들이 너무 예쁘네요!! 컬러감도 좋고 핏도 예뻐 보여서 셔츠들에 홀려듭니다 ㅎ <br>커다란 로고나 프린팅이 가득한 제품들보다 이런 무지 제품들이 디테일이 더욱 중요하다고 생각합니다<br>그런 면에서 작은 부분들도 놓치지 않고 좋은 제품 만드는 브랜드인 것 같네요!<br>소개해주셔서 감사합니당 ㅎㅎ,0,2024-09-28T03:06:56Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 셔츠부터 아우터까지 너무 완벽한 브랜드네요 이번 시즌 옷들 너무 기대가 됩니다..,0,2024-09-27T12:03:21Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,"노클이라는 브랜드는 처음 접하게 되었었는데, 이번 가을 시즌 제품들 하나같이 너무 이쁜 것 같아요.<br>색감부터 텍스쳐 모든게 빠짐없이 흔하지 않으면서도 데일리하게 입기 좋아서 더욱 더 마음에 들었던 것 같아요!<br>패알못들은 이거 하나만 봐도 올 가을 잘 보낼거 같습니다!!<br>그리고 데릭님은 옷만 잘 입으세요~ 얼굴까지 잘 생기지 말고! ㅎㅎ",0,2024-09-27T23:57:20Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,데릭님 보면서 셔츠에 빠졌는데 이번시즌 노클 정말 이쁘네요.. 특히 스트라이프셔츠!! 가슴부분 포켓 디테일이랑 핏이 정말 제 취향입니다. 노클 앞으로 더 승승장구하길 응원합니다!,0,2024-09-27T01:29:19Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,"노클~🩵 멋진 셔츠로 가을 코디 완성하고 싶네요!<br>그냥 대충 사서 입다가 맘에 안들어서 안 입는 옷이 많았는데<br>데릭님 영상 보고 기본템, 필수템 구입하다보니 오히려 낭비도 안하고 진짜 사둔 옷 골고루 다 입게 되는 거 같아요.",0,2024-09-28T11:26:54Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,"oco 크라우드펀딩 할인쿠폰 받았을때, 노클 바지 샀었는데 , 마음에 들더라구요 ㅎㅎ",0,2024-09-26T13:50:31Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,"데릭형, 노클 2행시로 구독자이벤트 도전 해보겠습니다.<br><br>노 : 노클이란 너무 이쁜 브랜드를 알려주는 우리 데릭형<br>클 : 클래스.",0,2024-09-28T06:06:02Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클이라는 브랜드 처음보는데<br>디자인감도가 성숙한 미니멀 느낌인 거 같아요 예쁩니다 너무,0,2024-09-26T18:47:50Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,이번시즌 노클은 차분함속에서 느껴지는 무드가 엄청 깊네요.<br>겨울옷은 어떻게 나올지 벌써 기대됩니다,0,2024-09-26T13:56:00Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 이번에 제품 진짜 예쁘네요 ㅋ̊̈ㅋ̊̈ㅋ̊̈ㅋ̊̈ 와 말 안 되네… 코디 조합까지 너무 좋아요☺️ <br>사이즈 3,0,2024-09-26T13:21:09Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,셔츠가 증말 이쁘게 나왔네요<br>셔츠는 남자의 매력이 가장 발산되는 아이템이라고 생각합니다,0,2024-09-26T23:57:38Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,처음 접해보는 브랜드이지만 데릭님의 추천이라면 너무 기대됩니다! 금방 겨울로 넘어가기 전에 착용해야겠네요.,0,2024-09-26T14:51:36Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,처음 들어보는 브랜드인데 감성이 잘 녹아들어있네요! 노클 소개해주셔서 감사합니다 ☺️,0,2024-09-26T16:32:28Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클이라는 브랜드는 처음듣는데 셔츠가 진짜이쁘네요 항상 데락님의 가성비 좋은 감각적 안목이 삶의 질을 높이네요,0,2024-09-26T15:22:57Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클제품 이미 몇개 소장하고있는데 이번에 셔츠 너무이뿌네요…가지고싶다,0,2024-09-26T16:04:18Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클은 바람막이나 베스트로 많이 봤었는데 이번시즌 니트나 셔츠도 정말 예쁘네요❤❤,0,2024-09-26T14:29:11Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 진짜 매 시즌 디테일이 이뻐지네요.<br>시크하고 감성적인 매력이 담긴 제품들이 눈에 띄네요!<br>진짜 최애 브랜드 중 하나가 될 것 같아요!!,0,2024-09-28T08:39:42Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,이번 영상으로 노클 브랜드를 처음 알게 됐는데.. 데릭님 원픽인 셔츠가 왜 원픽인지 영상 보자마자 알겠네요. 이전 의상들도 이쁘다 했는데 셔츠 보자마자.. 반해버렸습니다,0,2024-09-26T15:36:01Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,내가 좋아하는 스타일이랑 비슷하신 데릭님 덕분에 항상 좋은 정보 얻어갑니다 !!! ㅎㅎㅎ,0,2024-09-26T16:13:16Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 진짜 인정이요~~<br>특히 셔츠 너무 예쁘네요.<br>단정하고 편해 보여서 좋아요!<br>이런 기본 니트는 활용도가 너무 좋잖아요~<br>오늘 데릭님도 고급스럽구 단정 멋짐 다 하는 거 같아요~~<br>가을 소재 보니 가을이 진짜 왔나봐요!!<br>사실 항상 몇몇 옷에만 손이 많이 갔는데 요 셔츠 있으면 진짜 손 많이 갈 것 같아요!!,0,2024-09-27T11:35:56Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,평소에도 많이 즐겨보던 브랜드였는데 이번에 이런 이벤트를 하니 너무 좋네요!!<br>이번 시즌도 진짜 너무 잘나왔네요,0,2024-09-26T16:40:59Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 브랜드 제품들 자세히 본건 처음인데 취향저격이네요 앞으로도 시즌마다 찾아볼거같아요 좋은 영상 잘 봤습니다!,0,2024-09-27T04:19:25Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,썸네일보고 홀리듯이 들어왔습니다. 노클이라는 브랜드 처음 알게 되었는데 가디건이랑 썸네일 견장셔츠 너무 예쁘네요 감사합니다!,0,2024-09-26T15:39:25Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 셔츠라인이 되게 이쁘네요!! 기대가 되는 브랜드네요!,1,2024-09-26T13:13:20Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클 이라는 브랜드는 처음 들어봤는데 굉장히 좋은 브랜드 하나 또 알아가네요 :)<br>Mercer Stripe Shirts 정말 마음에 들어요 왼쪽 가슴 쪽 포켓에 버튼 하나 딱 들어가있는게<br>밋밋해보일 수 있던 셔츠에 포인트가 되는 것 같아요 ㅎㅎ,0,2024-09-27T14:38:22Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,"데릭님 덕분에 처음보는 브랜드인데 과하지않고, 챙길거 다챙겨서 진짜 매력적이네요 !",0,2024-09-26T13:45:21Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,앗! 또 영상을~ 조으다!❤ 이번엔 노클과 함께 이벤트 열어주셔서 너무 감사합니당~😍<br>역시 가을은 레이어드 아니겠어효~?! 니트랑 셔츠 레이어링 코디룩들 이뿌네요~! 셔츠 색감들 이뿐데 그중 견장셔츠!!! 색상도 이뿌구 가을 분위기 뿜!뿜! 잘 뽑았네요~!<br>오모! 스트라잎 셔츠!!! 색감이며 연한 스트라잎 스타일이 넘 이뿌네효~❤섹쉬하당..ㅋㅋ 와~ 젤 이뿐 스트라잎셔츠를 이벤트 준비해주시다니~!!! 당첨되신분은<br>넘 조으시겠당~ㅎㅎ 이번 영상도 잘 보고 갑니당! 또 만나효~😘,0,2024-09-26T15:15:18Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,노클이란 브랜드 이번에 처음 알게되었는데 보면서 참 도전적인 브랜드라는 느낌이 들었어요. <br><br>추천해주신 스트라이프셔츠도 넘 이쁘다고 생각됩니다!!❤,0,2024-09-26T15:04:50Z
데릭derek,35200,eUKb3L_dyHE,가을에 발견한 가장 완벽한 브랜드 (feat. 구독자이벤트),"안녕하세요. 데릭입니다 :) 오늘의 가장 완벽한 브랜드, 노클 Nocle입니다 *데릭 x 노클 기획전 -9/26일 ~ 10/6일 노클 24FW 단독 15% ...",2024-09-26T13:00:46Z,7207,179,"노클이라는 브랜드에 영상을 통해 처음 접하게 됐어요! 노클의 슬로건이 &#39;우리는 단 하나의 완벽한 무언가를 만들기 위해 모든 요소들에 의미를 부여하며, 존재하는 모든것이 경계없이 조화로울 수 있는 제품을 소개한다.&#39; 이던데, 확실히 모든 제품들이 기본템들처럼 심플하면서 다른 한끗차이가 확실히 있는 것 같아서 좋습니다. 어디서 이렇게 좋은 브랜드들을 찾아오시는지 확실히 패션유튜버에 대한 안목이 확실하신 것 같아요. 앞으로도 노클의 좋은 행보 지켜보겠습니다. 스테디한 의류들이라서 유행없이 꾸준히 입을 수 있을 거 같아 기대돼요!",0,2024-09-27T09:11:26Z
